1950;7;16803.511487422285;8861.232456027119;"[""UK Silverstone"", ""Monaco Monte-Carlo"", ""USA Indianapolis"", ""Switzerland Bern"", ""Belgium Spa"", ""France Reims"", ""Italy Monza""]";[0, 4, 3, 6, 1, 5, 2];1;0;6;0;0;0
1993;16;55871.849228169;43710.03104657957;"[""South Africa Midrand"", ""Brazil S\u00e3o Paulo"", ""UK Castle Donington"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Portugal Estoril"", ""Japan Suzuka"", ""Australia Adelaide""]";[0, 1, 13, 4, 7, 5, 12, 3, 10, 9, 11, 8, 2, 6, 14, 15];1;1;11;1;1;1
1994;16;65515.67701101503;36032.08850669567;"[""Brazil S\u00e3o Paulo"", ""Japan Okayama"", ""Italy Imola"", ""Monaco Monte-Carlo"", ""Spain Montmel\u00f3"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Portugal Estoril"", ""Spain Jerez de la Frontera"", ""Japan Suzuka"", ""Australia Adelaide""]";[0, 5, 7, 12, 13, 4, 3, 2, 11, 6, 10, 8, 9, 1, 14, 15];1;1;11;0;2;1
1995;17;50646.896157204515;38296.913127004846;"[""Brazil S\u00e3o Paulo"", ""Argentina Buenos Aires"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Portugal Estoril"", ""Germany N\u00fcrburg"", ""Japan Okayama"", ""Japan Suzuka"", ""Australia Adelaide""]";[0, 1, 5, 12, 7, 10, 13, 6, 3, 4, 2, 11, 8, 9, 14, 15, 16];1;2;11;0;2;1
1996;16;56014.65438067058;37461.27381126838;"[""Australia Melbourne"", ""Brazil S\u00e3o Paulo"", ""Argentina Buenos Aires"", ""Germany N\u00fcrburg"", ""Italy Imola"", ""Monaco Monte-Carlo"", ""Spain Montmel\u00f3"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Portugal Estoril"", ""Japan Suzuka""]";[0, 15, 9, 8, 12, 3, 10, 11, 4, 13, 5, 6, 14, 7, 1, 2];1;2;11;0;1;1
1997;17;63949.285193178126;37725.70980573076;"[""Australia Melbourne"", ""Brazil S\u00e3o Paulo"", ""Argentina Buenos Aires"", ""Italy Imola"", ""Monaco Monte-Carlo"", ""Spain Montmel\u00f3"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Austria Spielberg"", ""Germany N\u00fcrburg"", ""Japan Suzuka"", ""Spain Jerez de la Frontera""]";[0, 15, 8, 7, 11, 14, 9, 13, 10, 3, 12, 4, 5, 16, 6, 1, 2];1;2;12;0;1;1
1998;16;53927.84109778417;35545.95801868679;"[""Australia Melbourne"", ""Brazil S\u00e3o Paulo"", ""Argentina Buenos Aires"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Austria Spielberg"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Germany N\u00fcrburg"", ""Japan Suzuka""]";[0, 15, 11, 9, 3, 13, 5, 4, 7, 10, 14, 12, 8, 6, 1, 2];1;2;11;0;1;1
1999;16;55626.327659684066;37168.1727819435;"[""Australia Melbourne"", ""Brazil S\u00e3o Paulo"", ""Italy Imola"", ""Monaco Monte-Carlo"", ""Spain Montmel\u00f3"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Austria Spielberg"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Germany N\u00fcrburg"", ""Malaysia Kuala Lumpur"", ""Japan Suzuka""]";[0, 14, 15, 10, 8, 2, 12, 3, 4, 6, 9, 13, 11, 7, 5, 1];1;1;11;0;2;1
2000;17;65616.4556675968;38856.51574984186;"[""Australia Melbourne"", ""Brazil S\u00e3o Paulo"", ""Italy Imola"", ""UK Silverstone"", ""Spain Montmel\u00f3"", ""Germany N\u00fcrburg"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""France Magny Cours"", ""Austria Spielberg"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""USA Indianapolis"", ""Japan Suzuka"", ""Malaysia Kuala Lumpur""]";[0, 16, 15, 11, 9, 10, 5, 12, 13, 2, 6, 4, 8, 3, 7, 14, 1];2;1;11;0;2;1
2001;17;68764.97002344698;38849.44658564529;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Brazil S\u00e3o Paulo"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Austria Spielberg"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Germany N\u00fcrburg"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""USA Indianapolis"", ""Japan Suzuka""]";[0, 1, 16, 12, 5, 11, 14, 3, 6, 4, 9, 8, 13, 10, 7, 15, 2];2;1;11;0;2;1
2002;17;68622.91809421046;38380.951491665684;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Brazil S\u00e3o Paulo"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Austria Spielberg"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Germany N\u00fcrburg"", ""UK Silverstone"", ""France Magny Cours"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""USA Indianapolis"", ""Japan Suzuka""]";[0, 1, 16, 12, 5, 3, 14, 6, 4, 10, 11, 8, 13, 9, 7, 15, 2];2;1;11;0;2;1
2003;16;67924.03052020371;38732.549492071426;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Brazil S\u00e3o Paulo"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Austria Spielberg"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Germany N\u00fcrburg"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Italy Monza"", ""USA Indianapolis"", ""Japan Suzuka""]";[0, 1, 15, 12, 5, 11, 8, 13, 3, 6, 4, 9, 10, 7, 14, 2];2;1;10;0;2;1
2004;18;65389.80056652013;40921.35555637469;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Bahrain Sakhir"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Germany N\u00fcrburg"", ""Canada Montreal"", ""USA Indianapolis"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""China Shanghai"", ""Japan Suzuka"", ""Brazil S\u00e3o Paulo""]";[0, 16, 15, 1, 2, 12, 3, 14, 5, 4, 9, 11, 6, 13, 10, 7, 8, 17];2;1;10;0;4;1
2005;19;67691.20546772372;40939.71643052534;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Bahrain Sakhir"", ""Italy Imola"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Germany N\u00fcrburg"", ""Canada Montreal"", ""USA Indianapolis"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Turkey Istanbul"", ""Italy Monza"", ""Belgium Spa"", ""Brazil S\u00e3o Paulo"", ""Japan Suzuka"", ""China Shanghai""]";[0, 17, 18, 1, 2, 13, 12, 3, 14, 5, 4, 9, 11, 6, 15, 10, 7, 8, 16];2;1;10;0;5;1
2006;18;78422.74706635096;47633.38756452639;"[""Bahrain Sakhir"", ""Malaysia Kuala Lumpur"", ""Australia Melbourne"", ""Italy Imola"", ""Germany N\u00fcrburg"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""UK Silverstone"", ""Canada Montreal"", ""USA Indianapolis"", ""France Magny Cours"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Turkey Istanbul"", ""Italy Monza"", ""China Shanghai"", ""Japan Suzuka"", ""Brazil S\u00e3o Paulo""]";[0, 13, 12, 3, 6, 14, 11, 4, 7, 10, 5, 17, 9, 8, 16, 15, 1, 2];2;1;9;0;5;1
2007;17;67085.34054360495;41091.67332567165;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Bahrain Sakhir"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""USA Indianapolis"", ""France Magny Cours"", ""UK Silverstone"", ""Germany N\u00fcrburg"", ""Hungary Budapest"", ""Turkey Istanbul"", ""Italy Monza"", ""Belgium Spa"", ""Japan Oyama"", ""China Shanghai"", ""Brazil S\u00e3o Paulo""]";[0, 14, 15, 1, 2, 11, 10, 12, 4, 3, 7, 9, 13, 8, 5, 6, 16];2;1;8;0;5;1
2008;18;74830.48878878065;41730.60144789858;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Bahrain Sakhir"", ""Spain Montmel\u00f3"", ""Turkey Istanbul"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""France Magny Cours"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Spain Valencia"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Oyama"", ""China Shanghai"", ""Brazil S\u00e3o Paulo""]";[0, 15, 16, 14, 1, 2, 4, 10, 13, 5, 9, 12, 8, 7, 3, 11, 6, 17];1;1;9;0;6;1
2009;17;77901.5794640035;35460.93312889835;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""China Shanghai"", ""Bahrain Sakhir"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Turkey Istanbul"", ""UK Silverstone"", ""Germany N\u00fcrburg"", ""Hungary Budapest"", ""Spain Valencia"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 14, 2, 13, 1, 16, 3, 6, 9, 8, 11, 7, 12, 5, 4, 10, 15];0;1;8;0;7;1
2010;19;99397.16048647791;52530.620824420876;"[""Bahrain Sakhir"", ""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""China Shanghai"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Turkey Istanbul"", ""Canada Montreal"", ""Spain Valencia"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""Korea Yeongam County"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 6, 13, 5, 4, 8, 9, 12, 10, 11, 18, 2, 14, 1, 3, 16, 15, 7, 17];1;1;8;0;8;1
2011;19;72759.98146036785;41535.59860151487;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""China Shanghai"", ""Turkey Istanbul"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Spain Valencia"", ""UK Silverstone"", ""Germany N\u00fcrburg"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""Korea Yeongam County"", ""India Uttar Pradesh"", ""UAE Abu Dhabi"", ""Brazil S\u00e3o Paulo""]";[0, 14, 15, 2, 13, 1, 16, 17, 3, 10, 9, 11, 8, 12, 5, 4, 7, 6, 18];1;1;8;0;8;1
2012;20;83328.63499516192;43444.909071023656;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""China Shanghai"", ""Bahrain Sakhir"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Spain Valencia"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""Korea Yeongam County"", ""India Uttar Pradesh"", ""UAE Abu Dhabi"", ""USA Austin"", ""Brazil S\u00e3o Paulo""]";[0, 13, 1, 2, 14, 15, 16, 17, 3, 10, 12, 5, 4, 7, 9, 11, 8, 6, 18, 19];2;1;8;0;8;1
2013;19;81496.54111952339;42700.22098256787;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""China Shanghai"", ""Bahrain Sakhir"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""UK Silverstone"", ""Germany N\u00fcrburg"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Korea Yeongam County"", ""Japan Suzuka"", ""India Uttar Pradesh"", ""UAE Abu Dhabi"", ""USA Austin"", ""Brazil S\u00e3o Paulo""]";[0, 12, 1, 14, 13, 2, 15, 16, 3, 9, 11, 5, 4, 8, 10, 7, 6, 17, 18];2;1;7;0;8;1
2014;19;100694.95822404756;42737.42015515801;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""Bahrain Sakhir"", ""China Shanghai"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Austria Spielberg"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""Russia Sochi"", ""USA Austin"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 14, 3, 13, 1, 18, 2, 15, 10, 7, 12, 5, 4, 9, 11, 8, 6, 16, 17];2;1;9;0;6;1
2015;19;93841.03933135366;43222.406508355285;"[""Australia Melbourne"", ""Malaysia Kuala Lumpur"", ""China Shanghai"", ""Bahrain Sakhir"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Austria Spielberg"", ""UK Silverstone"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""Russia Sochi"", ""USA Austin"", ""Mexico Mexico City"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 12, 1, 2, 13, 18, 3, 14, 9, 7, 11, 5, 4, 10, 8, 6, 15, 16, 17];3;1;8;0;6;1
2016;21;99183.79560853771;44091.960362355276;"[""Australia Melbourne"", ""Bahrain Sakhir"", ""China Shanghai"", ""Russia Sochi"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Azerbaijan Baku"", ""Austria Spielberg"", ""UK Silverstone"", ""Hungary Budapest"", ""Germany Hockenheim"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Malaysia Kuala Lumpur"", ""Japan Suzuka"", ""USA Austin"", ""Mexico Mexico City"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 14, 15, 2, 16, 20, 1, 7, 3, 10, 8, 11, 12, 13, 5, 4, 9, 6, 17, 18, 19];3;1;9;0;7;1
2017;20;90193.78403411862;43549.056359981056;"[""Australia Melbourne"", ""China Shanghai"", ""Bahrain Sakhir"", ""Russia Sochi"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""Azerbaijan Baku"", ""Austria Spielberg"", ""UK Silverstone"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Malaysia Kuala Lumpur"", ""Japan Suzuka"", ""USA Austin"", ""Mexico Mexico City"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 13, 14, 1, 15, 19, 2, 7, 3, 10, 8, 12, 5, 4, 11, 9, 6, 16, 17, 18];3;1;8;0;7;1
2018;21;104764.61334413252;43478.416850978916;"[""Australia Melbourne"", ""Bahrain Sakhir"", ""China Shanghai"", ""Azerbaijan Baku"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""France Le Castellet"", ""Austria Spielberg"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Russia Sochi"", ""Japan Suzuka"", ""USA Austin"", ""Mexico Mexico City"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 14, 16, 2, 20, 1, 3, 15, 11, 8, 13, 5, 7, 4, 10, 12, 9, 6, 17, 18, 19];3;1;10;0;6;1
2019;21;106202.1266332372;43478.416850978916;"[""Australia Melbourne"", ""Bahrain Sakhir"", ""China Shanghai"", ""Azerbaijan Baku"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Canada Montreal"", ""France Le Castellet"", ""Austria Spielberg"", ""UK Silverstone"", ""Germany Hockenheim"", ""Hungary Budapest"", ""Belgium Spa"", ""Italy Monza"", ""Singapore Marina Bay"", ""Russia Sochi"", ""Japan Suzuka"", ""Mexico Mexico City"", ""USA Austin"", ""Brazil S\u00e3o Paulo"", ""UAE Abu Dhabi""]";[0, 14, 16, 2, 20, 1, 3, 15, 11, 8, 13, 5, 7, 4, 10, 12, 9, 6, 18, 17, 19];3;1;10;0;6;1
2020;17;18060.69766442772;10370.73421773697;"[""Austria Spielberg"", ""Austria Spielberg"", ""Hungary Budapest"", ""UK Silverstone"", ""UK Silverstone"", ""Spain Montmel\u00f3"", ""Belgium Spa"", ""Italy Monza"", ""Italy Mugello"", ""Russia Sochi"", ""Germany N\u00fcrburg"", ""Portugal Portim\u00e3o"", ""Italy Imola"", ""Turkey Istanbul"", ""Bahrain Sakhir"", ""Bahrain Sakhir"", ""UAE Abu Dhabi""]";[0, 1, 12, 8, 7, 5, 11, 4, 3, 6, 10, 2, 13, 9, 15, 14, 16];0;0;13;0;4;0
2021;22;57252.71903529935;28559.13909018184;"[""Bahrain Sakhir"", ""Italy Imola"", ""Portugal Portim\u00e3o"", ""Spain Montmel\u00f3"", ""Monaco Monte-Carlo"", ""Azerbaijan Baku"", ""France Le Castellet"", ""Austria Spielberg"", ""Austria Spielberg"", ""UK Silverstone"", ""Hungary Budapest"", ""Belgium Spa"", ""Netherlands Zandvoort"", ""Italy Monza"", ""Russia Sochi"", ""Turkey Istanbul"", ""USA Austin"", ""Mexico Mexico City"", ""Brazil S\u00e3o Paulo"", ""Qatar Al Daayen"", ""Saudi Arabia Jeddah"", ""UAE Abu Dhabi""]";[0, 19, 21, 20, 5, 14, 15, 10, 7, 8, 1, 13, 11, 12, 9, 6, 4, 3, 2, 18, 17, 16];2;1;13;0;6;0
2022;22;115789.15366516866;55329.14354843996;"[""Bahrain Sakhir"", ""Saudi Arabia Jeddah"", ""Australia Melbourne"", ""Italy Imola"", ""United States Miami"", ""Spain Barcelona"", ""Monaco Monaco"", ""Azerbaijan Baku"", ""Canada Montr\u00e9al"", ""Great Britain Silverstone"", ""Austria Spielberg"", ""France Le Castellet"", ""Hungary Budapest"", ""Belgium Spa-Francorchamps"", ""Netherlands Zandvoort"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""United States Austin"", ""Mexico Mexico City"", ""Brazil S\u00e3o Paulo"", ""Abu Dhabi Yas Island""]";[0, 21, 1, 7, 16, 2, 17, 12, 10, 3, 15, 6, 11, 5, 13, 14, 9, 8, 4, 18, 19, 20];4;1;10;0;6;1
2023;23;132235.23910314354;59135.202702562514;"[""Bahrain Sakhir"", ""Saudi Arabia Jeddah"", ""Australia Melbourne"", ""Azerbaijan Baku"", ""USA Miami"", ""Italy Imola"", ""Monaco Monte-Carlo"", ""Spain Montmel\u00f3"", ""Canada Montreal"", ""Austria Spielberg"", ""UK Silverstone"", ""Hungary Budapest"", ""Belgium Spa"", ""Netherlands Zandvoort"", ""Italy Monza"", ""Singapore Marina Bay"", ""Japan Suzuka"", ""Qatar Al Daayen"", ""USA Austin"", ""Mexico Mexico City"", ""Brazil S\u00e3o Paulo"", ""USA Nevada"", ""UAE Abu Dhabi""]";[0, 17, 22, 1, 3, 15, 2, 16, 21, 18, 19, 4, 8, 10, 13, 12, 9, 11, 5, 14, 6, 7, 20];5;1;9;0;7;1
